longitudeDecimal,latitudeDecimal,adresse
22.71509687,49.07360986,"897, Wołosate, gmina Lutowiska, powiat bieszczadzki, województwo podkarpackie, Polska"
22.65696152,49.08054471,"897, Wołosate, gmina Lutowiska, powiat bieszczadzki, województwo podkarpackie, 38-714, Polska"
18.0067188665271,50.7292200917812,"45, Osiedle, Węgry, gmina Turawa, powiat opolski, województwo opolskie, 46-023, Polska"
18.9660021135583,50.8517615112706,"Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9621552036497,50.8565359020227,"30, Kalejska, Grodzisko, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9609754043076,50.8579553517264,"30, Kalejska, Grodzisko, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9594284544344,50.8614566418225,"53, Kalejska, Grodzisko, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9594036995137,50.8614899042686,"28, Kalejska, Grodzisko, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9761885593154,50.8427448939581,"137, Główna, Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9761337573514,50.8431311414497,"Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9755545693859,50.8431586945648,"Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9757539244516,50.8430700622119,"Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9725049327336,50.8453160717846,"Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9611913251023,50.8574287442188,"30, Kalejska, Grodzisko, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9611645694518,50.8575109236756,"30, Kalejska, Grodzisko, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.961184130823,50.8574810523608,"30, Kalejska, Grodzisko, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9727033205317,50.8451752886551,"Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9753929314178,50.8420894749104,"137, Główna, Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9760638388314,50.8428529433169,"137, Główna, Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.97745862,50.84433167,"Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9752710857973,50.8412850270648,"137, Główna, Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
19.0282508329276,50.8775668087775,"28, Zagórska, Rogatka, Biała, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.0282192453141,50.8775627333507,"28, Zagórska, Rogatka, Biała, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.0282122745678,50.877560757033,"28, Zagórska, Rogatka, Biała, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.0349300210166,50.877244076714,"Zagórska, Rogatka, Biała, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.0,50.85,"238, Gajówka Kalej, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
19.0235287061234,50.8772415534893,"55, Zagórska, Rogatka, Biała, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.023552112946,50.8772760608287,"55, Zagórska, Rogatka, Biała, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.0256824687041,50.878186600228,"Zagórska, Rogatka, Biała, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.0398810170794,50.8705674919711,"Sadowa, Rogatka, Biała, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.0398282079435,50.870577912035,"Sadowa, Rogatka, Biała, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.0363841299901,50.8705208399456,"Sadowa, Rogatka, Biała, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.0551213804719,50.8978857501229,"Salezjańska, Podpapiernia, Kopiec, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.7251422310415,50.8540038762748,"100, Grodzisko, gmina Żytno, powiat radomszczański, województwo łódzkie, 97-532, Polska"
19.7283325195313,50.8519439697266,"Modła, Pierzaki, gmina Żytno, powiat radomszczański, województwo łódzkie, 97-532, Polska"
19.7388777785544,50.8463267224808,"2A, Łąkowa, Kuźnica Grodziska, gmina Koniecpol, powiat częstochowski, województwo śląskie, 42-230, Polska"
19.7387722922424,50.8462556148248,"2A, Łąkowa, Kuźnica Grodziska, gmina Koniecpol, powiat częstochowski, województwo śląskie, 42-230, Polska"
19.7386006369703,50.8460509411066,"2A, Łąkowa, Kuźnica Grodziska, gmina Koniecpol, powiat częstochowski, województwo śląskie, 42-230, Polska"
19.7202359191136,50.8252696115645,"Okołowice, gmina Koniecpol, powiat częstochowski, województwo śląskie, 42-230, Polska"
19.7120960653695,50.8286463547631,"4, Rybna, Okołowice, gmina Koniecpol, powiat częstochowski, województwo śląskie, 42-230, Polska"
19.7159674041924,50.8275606033235,"Okołowice, gmina Koniecpol, powiat częstochowski, województwo śląskie, 42-230, Polska"
19.7159925468265,50.8274701526851,"Okołowice, gmina Koniecpol, powiat częstochowski, województwo śląskie, 42-230, Polska"
19.7192474229554,50.8292135729415,"Okołowice, gmina Koniecpol, powiat częstochowski, województwo śląskie, 42-230, Polska"
19.7203147492681,50.8308977325777,"Okołowice, gmina Koniecpol, powiat częstochowski, województwo śląskie, 42-230, Polska"
19.7267663361643,50.833666310913,"Załęże, gmina Koniecpol, powiat częstochowski, województwo śląskie, 42-230, Polska"
18.9761586350433,50.8446524757251,"Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9616751048886,50.8569682464654,"30, Kalejska, Grodzisko, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9617759809067,50.8569927948301,"30, Kalejska, Grodzisko, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.6712972720529,50.72725445527,"1b, Biały Ług, Kochcice, gmina Kochanowice, powiat lubliniecki, województwo śląskie, 42-713, Polska"
18.67497622,50.7064293,"Ogrodowa, Kochcice, gmina Kochanowice, powiat lubliniecki, województwo śląskie, 42-701, Polska"
19.2293355869329,50.638151628599,"Nad Rozlewiskiem, Całgowizna, Kuźnica Stara, gmina Poraj, powiat myszkowski, województwo śląskie, 42-360, Polska"
19.2271726934675,50.6307010432215,"Leśna, Nowa Kuźnica, gmina Koziegłowy, powiat myszkowski, województwo śląskie, 42-350, Polska"
19.24642279,50.62375653,"18, Nadrzeczna, Podkuźnica, Masłońskie, gmina Poraj, powiat myszkowski, województwo śląskie, 42-360, Polska"
19.24670623,50.62405124,"18, Nadrzeczna, Podkuźnica, Masłońskie, gmina Poraj, powiat myszkowski, województwo śląskie, 42-360, Polska"
19.2464962005615,50.6240653991699,"18, Nadrzeczna, Podkuźnica, Masłońskie, gmina Poraj, powiat myszkowski, województwo śląskie, 42-360, Polska"
19.2474865811174,50.6233500444246,"18, Nadrzeczna, Podkuźnica, Masłońskie, gmina Poraj, powiat myszkowski, województwo śląskie, 42-360, Polska"
19.003849029541,50.8616104125977,"56d, Pierzchno, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
19.0551203547523,50.8979044908309,"Salezjańska, Podpapiernia, Kopiec, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.0550982639222,50.8978754749032,"Salezjańska, Podpapiernia, Kopiec, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
23.744102481161,52.746561646814,"Tryb Pojedynacki (Dojazd pożarowy 19), Budy, gmina Białowieża, powiat hajnowski, województwo podlaskie, Polska"
23.7394187737287,52.7454186961638,"Budy, gmina Białowieża, powiat hajnowski, województwo podlaskie, Polska"
23.7388165134324,52.729681045974,"Budy, gmina Białowieża, powiat hajnowski, województwo podlaskie, Polska"
23.8190432025018,52.711382688187,"Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.821557778922,52.7091902505231,"Żebra Żubra, Budy, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.7958537612612,52.7262663060698,"Budy, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.7958354083965,52.7263608466615,"Budy, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.7882267181899,52.7333729601618,"Droga Narewkowska (Dojazd pożarowy 22), Budy, gmina Białowieża, powiat hajnowski, województwo podlaskie, Polska"
23.7624371580252,52.7442748575411,"Tryb Wilczy, Dąbrowa, Budy, gmina Białowieża, powiat hajnowski, województwo podlaskie, Polska"
23.8428900971847,52.7052650858578,"Józefa Paczoskiego, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8386131966789,52.7212870466064,"Windblown great sprouce tree, Tryb Poprzeczny, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8384854360054,52.7212889066633,"Windblown great sprouce tree, Tryb Poprzeczny, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.832444534058,52.7216425977918,"Tryb Poprzeczny, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8323063976368,52.7217035940291,"Tryb Poprzeczny, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8323140591635,52.7218694818408,"Tryb Poprzeczny, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8309227596582,52.7223605055817,"Tryb Poprzeczny, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8441260735624,52.7117215405764,"Białowieski Park Narodowy, Tryb Mogiłkowski, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8224692615202,52.6956869665299,"Common silver birch, 689, Budy, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8202794017126,52.6969663465663,"common spindle-tree, Rough-stemmed spindle tree, 689, Budy, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.7998551164593,52.7015265545504,"689, Budy, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.7974991915997,52.7022858696487,"Rezerwat Pokazowy Żubrów, Żebra Żubra, Budy, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.82129192,52.70504181,"Żebra Żubra, Budy, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.84450912,52.72053869,"Tryb Mogiłkowski, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
22.5664208829403,53.384099942632,"4, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5664137583226,53.384084100835,"4, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
23.8455328,52.7025841,"Park Pałacowy, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.845432754606,52.7028201101348,"Dyrekcja Białowieskiego Parku Narodowego, 11, Park Pałacowy, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8428879249841,52.7051225770265,"Józefa Paczoskiego, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8439054880291,52.7106171660125,"Józefa Paczoskiego, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.829348469153,52.7220489084721,"Mast Pine tree, Tryb Poprzeczny, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8336915522814,52.7229524357244,"Tryb Poprzeczny, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8436523545533,52.7092902269214,"Józefa Paczoskiego, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8413342554122,52.7014911174774,"Józefa Paczoskiego, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8309278,52.6926249,"U Michała, Grudkowska, Krzyże, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
22.5445196405053,53.1957018387266,"Maliszewo-Łynki, gmina Zawady, powiat białostocki, województwo podlaskie, 19-105, Polska"
22.5668020918965,53.3860669820195,"4, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5682238726883,53.3849657525601,"4, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.56814572199,53.3851233748784,"4, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5679187571057,53.3854688725254,"4, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5706520676613,53.3871107886937,"4, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5685357962328,53.3853705139133,"4, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.6453472057707,53.4834309833715,"Pole Namiotowe ""BÓBR"", 65, Osowiec-Twierdza, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.624435808902,53.4771883413101,"Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6244381203296,53.4771907873944,"Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.624443647121,53.4771917559495,"Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6244639143843,53.4771923116295,"Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6245053136881,53.4771486620725,"Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6245043055121,53.4771522000756,"Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6245061875722,53.4771595222236,"Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6244737097329,53.4771787546207,"Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6161050955164,53.4717063988544,"Sośnia, gmina Radziłów, powiat grajewski, województwo podlaskie, Polska"
22.6160145520631,53.4716054839042,"Sośnia, gmina Radziłów, powiat grajewski, województwo podlaskie, Polska"
22.6138894830563,53.4680943897367,"Sośnia, gmina Radziłów, powiat grajewski, województwo podlaskie, Polska"
22.6138571284394,53.4680644711724,"Sośnia, gmina Radziłów, powiat grajewski, województwo podlaskie, Polska"
22.608628092693,53.4636576645008,"Sośnia, gmina Radziłów, powiat grajewski, województwo podlaskie, Polska"
22.6030142185019,53.4621331102159,"Sośnia, gmina Radziłów, powiat grajewski, województwo podlaskie, Polska"
22.602991643139,53.4621130383585,"Downary, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.5799544436951,53.4575065968583,"Olszowa Droga, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.5705047920972,53.4495812404947,"Olszowa Droga, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.5705465650749,53.4496175093541,"Olszowa Droga, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.5704987098413,53.4495126515305,"Olszowa Droga, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.5180213049634,53.4292185496732,"Mścichy, gmina Radziłów, powiat grajewski, województwo podlaskie, Polska"
22.5156627018978,53.4291547406878,"Mścichy, gmina Radziłów, powiat grajewski, województwo podlaskie, Polska"
22.5156925366263,53.4291507211596,"Mścichy, gmina Radziłów, powiat grajewski, województwo podlaskie, Polska"
22.5111664462974,53.4295966764181,"Mścichy, gmina Radziłów, powiat grajewski, województwo podlaskie, Polska"
22.5078344801131,53.42958115593,"Mścichy, gmina Radziłów, powiat grajewski, województwo podlaskie, Polska"
22.5077483080852,53.4295584454638,"Mścichy, gmina Radziłów, powiat grajewski, województwo podlaskie, Polska"
22.559126907876,53.370750402113,"Gugny-Barwik, Barwik, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5591106758664,53.3707473559071,"Gugny-Barwik, Barwik, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5590383149057,53.3707101645172,"Gugny-Barwik, Barwik, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5592559415935,53.3706655735355,"Gugny-Barwik, Barwik, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5510809747453,53.3681077555826,"gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5422935851073,53.3662499957001,"Grady - wieża obserwacyjna, Gugny-Barwik, Barwik, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.542346319486,53.3662744419575,"Grady - wieża obserwacyjna, Gugny-Barwik, Barwik, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.541109547019,53.3677418082039,"Grady - wieża obserwacyjna, Gugny-Barwik, Barwik, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5430544838309,53.3709245083315,"Grady - wieża obserwacyjna, Gugny-Barwik, Barwik, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5422613435739,53.366296948532,"Grady - wieża obserwacyjna, Gugny-Barwik, Barwik, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5404470425533,53.3623203902842,"Grady - wieża obserwacyjna, Gugny-Barwik, Barwik, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5440272601026,53.3612128136328,"Wolków/Czerwinski, Gugny-Barwik, Barwik, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5470159598785,53.3560281989905,"gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.546887571522,53.355934757179,"gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5731191782771,53.3488060114647,"gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.596376082088,53.3512407148009,"Carska Droga, Gugny, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5935951732721,53.3694156245187,"Karczma Dobarz, Dobarz, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5935511041113,53.3694508922673,"Karczma Dobarz, Dobarz, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5935721448291,53.3695218031868,"Karczma Dobarz, Dobarz, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5900914773846,53.3704971239737,"Carska Droga, Dobarz, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5900891828967,53.3704970342975,"Carska Droga, Dobarz, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6279914136856,53.4862642112385,"65, Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6330792116081,53.4872516573128,"4, 65, Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6330772516761,53.4872533880462,"4, 65, Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6338799424954,53.487525296293,"4, 65, Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6414111181541,53.4918260888758,"Fort II Zarzeczny, 65, Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6405533401369,53.4916660047446,"Fort II Zarzeczny, 65, Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6317776722681,53.4849805421515,"65, Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.654022944526,53.4614372345612,"Carska Droga, Łazy, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6042943447828,53.28514603861,"Długa Luka, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5653213921313,53.2281345646615,"Carska Droga, Cegielnia, Laskowiec, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-105, Polska"
22.4745270609856,53.2770084374391,"Giełczyn, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.4591187760234,53.2747359668526,"Biebrzańska, Mikołajewo, Burzyn, gmina Jedwabne, powiat łomżyński, województwo podlaskie, Polska"
22.4756438657641,53.270548370281,"Giełczyn, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.4648751598493,53.3168776253051,"Brzostowo Wieza, Cmentarna, Mikołajewo, Burzyn, gmina Jedwabne, powiat łomżyński, województwo podlaskie, Polska"
22.4648742324883,53.3168768448121,"Brzostowo Wieza, Cmentarna, Mikołajewo, Burzyn, gmina Jedwabne, powiat łomżyński, województwo podlaskie, Polska"
22.4656773316206,53.316349544467,"29, Brzostowo, gmina Jedwabne, powiat łomżyński, województwo podlaskie, Polska"
22.4661102294922,53.3161125183105,"31, Brzostowo, gmina Jedwabne, powiat łomżyński, województwo podlaskie, Polska"
22.4593706041381,53.4168313787444,"668, Karwowo, gmina Radziłów, powiat grajewski, województwo podlaskie, 19-213, Polska"
22.7044979171797,53.482095179224,"670, Łazy, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.5658929128778,53.3836237302559,"4, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5659541995808,53.3836823928204,"4, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5659913522607,53.383754561675,"4, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5660712866748,53.3838137446829,"4, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.8425749396728,53.5290230754401,"44A, Wroceń, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.5758254054051,53.2242180454135,"Carska Droga, Cegielnia, Laskowiec, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-105, Polska"
22.5757793422376,53.224117514932,"Carska Droga, Cegielnia, Laskowiec, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-105, Polska"
22.5443027639162,53.2248119252924,"Kleszcze, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-105, Polska"
22.5929171276912,53.3690166038721,"Karczma Dobarz, Dobarz, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6458380783277,53.4864801872554,"65, Łazy, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.6272824972271,53.48644629535,"65, Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6082710389748,53.2864279351826,"Długa Luka, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6071923217024,53.2861036610751,"Długa Luka, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6071346303612,53.2861121031343,"Długa Luka, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
23.83926057,52.72143857,"Beekeeping Oak, Tryb Poprzeczny, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
18.9761012991768,50.842807442231,"137, Główna, Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9761098347546,50.8428625988841,"137, Główna, Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9757778661314,50.8430330508378,"Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9756020262593,50.843113487895,"Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9725370525501,50.8452995516091,"Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9612137053923,50.8574729947879,"30, Kalejska, Grodzisko, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.961211411111,50.8574410231656,"30, Kalejska, Grodzisko, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9611111085093,50.8574207125503,"30, Kalejska, Grodzisko, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9598608416208,50.8575448715567,"30, Kalejska, Grodzisko, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9747305378334,50.8437955961081,"Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9760040863781,50.8428855782823,"137, Główna, Wilczy Dół, Kalej, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.9962642949292,50.8630638227258,"52e, Pierzchno, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
19.0282145869221,50.8775678528606,"28, Zagórska, Rogatka, Biała, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.028085153896,50.8774809901792,"28, Zagórska, Rogatka, Biała, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.0281320206775,50.8774969940686,"28, Zagórska, Rogatka, Biała, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.0348918295278,50.8772271720409,"Zagórska, Rogatka, Biała, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.02576373517,50.8780570098651,"32A, Zagórska, Rogatka, Biała, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.0551939376632,50.897816449292,"Salezjańska, Podpapiernia, Kopiec, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.055143075697,50.8978275245455,"Salezjańska, Podpapiernia, Kopiec, gmina Kłobuck, powiat kłobucki, województwo śląskie, 42-125, Polska"
19.7251169092339,50.8539957320376,"100, Grodzisko, gmina Żytno, powiat radomszczański, województwo łódzkie, 97-532, Polska"
19.7159162243716,50.8275796463385,"Okołowice, gmina Koniecpol, powiat częstochowski, województwo śląskie, 42-230, Polska"
19.7159398331232,50.8275715688079,"Okołowice, gmina Koniecpol, powiat częstochowski, województwo śląskie, 42-230, Polska"
19.7203235158953,50.8309139106013,"Okołowice, gmina Koniecpol, powiat częstochowski, województwo śląskie, 42-230, Polska"
19.7266891357315,50.8339645559592,"Załęże, gmina Koniecpol, powiat częstochowski, województwo śląskie, 42-230, Polska"
18.9770286470914,50.8508658193083,"Pierzchno, gmina Wręczyca Wielka, powiat kłobucki, województwo śląskie, 42-130, Polska"
18.671170459954,50.7272365589922,"1b, Biały Ług, Kochcice, gmina Kochanowice, powiat lubliniecki, województwo śląskie, 42-713, Polska"
18.6749667376019,50.7066030277783,"Ogrodowa, Kochcice, gmina Kochanowice, powiat lubliniecki, województwo śląskie, 42-701, Polska"
19.229121687929,50.6381051037857,"Nad Rozlewiskiem, Całgowizna, Kuźnica Stara, gmina Poraj, powiat myszkowski, województwo śląskie, 42-360, Polska"
